sold_price_eur,asking_price_eur,bed_no,bath_no,size,house_type,region,detached,semi_d,terrace,apartment,dublin,cork,galway,dub_inner_ring,dub_outer_ring,urban_south,other
452500,450000,4,3,122,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,370000,2,2,65,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
382000,350000,2,1,77,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
220000,195000,3,2,95,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
180000,160000,3,1,72,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
453000,435000,3,1,93,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
445000,425000,2,1,61,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
235000,225000,3,1,108,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
235000,225000,3,2,80,Detached,other,1,0,0,0,0,0,0,0,0,0,1
143000,125000,2,2,83,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
140000,150000,4,3,115,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
570000,495000,3,1,93,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
570000,500000,3,3,113,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
485000,395000,2,2,85,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
405000,385000,4,3,115,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
345000,290000,3,2,85,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
345000,335000,4,3,128,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
325000,295000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
300000,295000,4,3,123,Detached,other,1,0,0,0,0,0,0,0,0,0,1
282500,285000,3,3,104,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
210000,170000,3,1,82,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
162000,159000,3,2,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
116000,115000,3,1,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
1250000,1250000,4,2,195,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
680000,795000,4,1,117,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
450000,395000,5,3,182,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
427500,380000,3,3,112,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
371000,385000,4,3,142,Detached,other,1,0,0,0,0,0,0,0,0,0,1
330000,285000,3,1,82,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
325000,350000,3,2,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
315000,315000,4,4,218,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
277160,245000,3,2,77,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
273000,239000,4,3,119,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
249000,249000,4,1,116,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
202000,199000,2,1,65,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
145000,145000,2,1,74,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
138000,130000,3,1,79,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1055000,1065000,4,4,199,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
385000,385000,2,1,72,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
310000,285000,2,1,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
310000,300000,4,2,119,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
230000,260000,3,2,118,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
229000,245000,2,2,74,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
146000,120000,4,1,NA,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
640000,640000,5,4,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
490000,495000,4,2,137,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
455000,425000,3,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
375000,375000,5,3,144,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
289000,269000,3,1,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
276000,289000,4,3,172,Detached,other,1,0,0,0,0,0,0,0,0,0,1
265000,245000,4,3,135,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
238000,220000,2,1,71,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
775000,795000,4,1,153,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
635000,575000,3,1,72,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
481000,455000,2,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
425000,395000,4,3,165,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
425000,430000,3,2,105,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
255000,260000,4,4,130,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
150000,140000,3,2,80,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
620000,630000,3,2,104,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
590000,599000,4,3,110,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
485000,415000,4,2,124,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
460000,449000,3,3,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
445000,395000,2,1,62,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
440000,425000,4,3,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
354000,279000,3,1,91,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
345000,325000,4,3,162,Detached,other,1,0,0,0,0,0,0,0,0,0,1
272000,259000,2,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
230000,205000,2,2,74,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
185000,180000,4,1,100,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
179000,179000,4,1,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
355000,349950,4,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
335000,280000,3,3,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
235000,250000,4,2,119,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
415000,450000,4,5,200,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
230000,215000,3,2,87,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
185000,165000,3,2,90,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
620000,685000,2,2,107,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
312000,299000,4,3,118,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
285000,295000,4,2,112,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
251101.32,285000,2,2,106,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
165000,175000,3,3,80,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
148500,165000,4,1,119,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
700000,520000,4,2,NA,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
610000,625000,5,1,141,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
560000,550000,2,2,90,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
393503,395000,3,1,81,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
393000,350000,3,1,78,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
325000,295000,2,1,94,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
320000,289000,3,2,92,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
212000,190000,3,3,99,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
150000,195000,3,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
130000,154500,3,3,86,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
663000,625000,3,1,106,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
660000,685000,4,2,136,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
575000,510000,4,3,196,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
527500,525000,3,1,110,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
525000,470000,4,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
485000,445000,4,5,168,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
440000,465000,2,1,65,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
390000,395000,2,1,56,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
360000,365000,3,3,121,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
350000,350000,3,3,105,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
330000,350000,4,3,145,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
300100.33,265000,1,1,48,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
296000,290000,4,3,116,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
265000,229950,2,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
264000,260000,2,2,71,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
250000,250000,3,2,93,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
170000,170000,3,4,117,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1075000,1100000,3,3,150,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
690000,670000,5,5,210,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
640000,675000,5,3,177,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
471000,435000,3,3,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
440000,405000,3,3,116,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
411000,390000,3,1,80,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
385000,335000,3,3,100,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
255000,220000,3,3,NA,Apartment,urban_south,0,0,0,1,0,0,0,0,0,1,0
231000,240000,2,2,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
195000,199000,4,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
695000,685000,4,1,97,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
505000,525000,2,1,62,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
420000,395000,4,3,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
375000,375000,2,1,56,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
360000,295000,2,2,61,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
350000,260000,4,2,114,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
280000,280000,3,2,83,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
244000,185000,3,3,102,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
220000,210000,3,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
180000,195000,2,2,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
725000,595000,3,3,111,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
665000,645000,3,3,117,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
454000,435000,3,2,122,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
300000,295000,4,3,166,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
300000,299950,3,3,NA,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
248000,275000,4,3,141,Detached,other,1,0,0,0,0,0,0,0,0,0,1
236500,200000,3,1,73,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
230000,220000,3,2,90,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
225000,225000,3,1,76,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
220000,225000,4,3,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
196000,185000,3,1,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
175000,180000,2,2,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
141000,140000,3,1,71,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
610000,595000,4,1,113,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
577000,520000,4,3,138,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
566000,530000,4,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
500000,425000,3,1,81,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
350000,350000,2,NA,55,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
347000,275000,3,3,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
282000,285000,3,3,110,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
252000,245000,4,3,150,Detached,other,1,0,0,0,0,0,0,0,0,0,1
220000,235000,2,2,74,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
205000,210000,3,2,83,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
197000,195000,2,1,75,Apartment,dub_outer_ring,0,0,0,1,0,0,0,0,1,0,0
71300,200000,3,2,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
1340000,1395000,4,3,201,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
820000,850000,4,3,138,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
725000,650000,5,4,263,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
640000,625000,3,2,128,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
511000,525000,3,1,86,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
510000,525000,4,3,134,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
301000,300000,2,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
262000,275000,3,3,90,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
260000,197000,3,2,85,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
215000,215000,4,3,134,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
215000,190000,3,2,87,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
190000,198000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
178000,160000,3,2,NA,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
160000,175000,3,1,73,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
112000,115000,3,1,90,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
575000,525000,3,1,86,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
445000,420000,3,2,103,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
400000,395000,4,3,117,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
335000,285000,3,1,75,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
310000,275000,4,3,152,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
265000,255000,2,1,55,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
245000,239000,3,3,123,Detached,other,1,0,0,0,0,0,0,0,0,0,1
242000,240000,1,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
169000,175000,3,3,101,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
160000,175000,2,1,120,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
380000,349000,3,2,103,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
365000,375000,2,1,47,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
360000,295000,6,3,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
330000,335000,2,1,55,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
272000,239000,2,2,80,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
240000,235000,4,3,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
230000,230000,3,3,111,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
558000,545000,3,1,82,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
480000,495000,3,2,88,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
380000,365000,3,2,145,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
347000,345000,3,1,94,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
290000,270000,3,3,98,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
258000,265000,3,3,106,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
225000,225000,3,3,103,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
2300000,2500000,6,3,341,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
750000,695000,3,2,105,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
535000,475000,3,2,138,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
320000,310000,2,1,50,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
265000,250000,3,1,80,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
250000,300000,2,1,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
197500,190000,3,3,107,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
150000,145000,3,1,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
103000,135000,2,1,50,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
945000,900000,3,3,179,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
650000,660000,4,3,142,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
370000,345000,3,1,72,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
300000,300000,3,3,97,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
100000,225000,3,2,NA,Apartment,urban_south,0,0,0,1,0,0,0,0,0,1,0
545000,540000,2,3,175,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
525000,549000,4,3,142,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
505000,495000,3,3,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
305000,290000,2,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
265000,265000,3,2,93,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
162500,169000,4,3,106,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
500000,399000,3,2,107,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
445000,450000,4,3,172,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
430000,430000,3,1,83,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
340000,325000,3,2,140,Detached,other,1,0,0,0,0,0,0,0,0,0,1
290000,295000,3,3,79,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
235500,245000,3,3,104,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
194500,225000,3,3,96,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
179000,180000,3,2,96,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
419250,395000,3,1,70,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
365000,365000,3,2,110,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
329000,330000,3,NA,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
272500,275000,3,1,71,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
250000,250000,4,3,108,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
182000,195000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
754000,725000,4,3,134,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
700000,695000,4,4,223,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
673000,575000,4,1,130,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
530000,520000,2,2,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
495000,450000,3,1,80,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
490000,495000,2,1,92,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
440000,410000,3,2,82,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
440000,410000,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
433000,450000,3,1,96,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
375000,375000,2,1,60,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
263000,249950,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
205000,219000,3,3,118,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
190000,220000,3,1,75,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
185000,179000,3,3,96,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
165000,165000,3,1,71,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
155000,145000,3,1,90,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
392070.48,445000,4,3,143,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
370000,375000,3,3,96,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
197000,160000,3,1,85,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
325000,325000,4,3,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
284000,270000,4,3,128,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
265000,259000,2,2,68,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
200000,180000,1,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
170000,175000,4,1,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
162500,149950,2,2,NA,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
1330000,1295000,4,2,180,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
805000,825000,4,3,154,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
585000,490000,3,1,81,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
330000,325000,3,3,111,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
270000,225000,2,1,63,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
190000,170000,3,1,74,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
505000,439000,3,1,86,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
314000,285000,2,2,76,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
310000,325000,1,1,48,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
240000,250000,3,2,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
